t_s,P0_use,P0_used_tok,P0_running,P1_use,P1_used_tok,P1_running,D0_use,D0_used_tok,D0_running,D1_use,D1_used_tok,D1_running
1058.19,0.4515,9030,0,0.2084,4168,0,0.7532,15065,0,0.7372,14744,0
1058.69,0.4515,9030,0,0.2900,5801,0,0.7532,15065,0,0.7372,14744,0
1059.19,0.2077,4153,0,0.3927,7855,0,0.5019,10037,0,0.7356,14711,0
1059.69,0.2077,4153,0,0.3927,7855,0,0.5019,10037,0,0.7356,14711,0
1060.19,0.4621,9241,0,0.4132,8264,0,0.7604,15208,0,0.6940,13881,0
1060.69,0.4621,9241,0,0.4132,8264,0,0.7604,15208,0,0.6940,13881,0
1061.19,0.4621,9241,0,0.7036,14072,0,0.7624,15248,0,0.6940,13881,0
1061.69,0.5016,10031,0,0.7036,14072,0,0.7624,15248,0,0.6940,13881,0
1062.19,0.5016,10031,0,0.7036,14072,0,0.7624,15248,0,0.6940,13881,0
1062.69,0.6481,12961,0,0.7557,15114,0,0.7624,15248,0,0.6940,13881,0
1063.19,0.4529,9058,0,0.7557,11103,0,0.7624,15248,0,0.6940,13881,0
1063.69,0.6577,13154,0,0.7600,15199,0,0.7624,15248,0,0.7925,15850,0
1064.19,0.5096,10192,0,0.4953,9906,0,0.7180,14360,0,0.7925,15850,0
1064.69,0.5096,10192,0,0.4953,9906,0,0.7180,14360,0,0.7925,15850,0
1065.19,0.5096,10192,0,0.2382,4763,0,0.7200,14400,0,0.7945,15890,0
1065.69,0.4605,9210,0,0.2382,3661,0,0.7200,14400,0,0.7945,15890,0
1066.19,0.4605,9210,0,0.3878,7757,0,0.6875,13750,0,0.7484,14969,0
1066.69,0.4505,9010,0,0.3878,7757,0,0.6932,13864,0,0.7484,14969,0
1067.19,0.4505,9010,0,0.2091,4182,0,0.6932,13864,0,0.7528,15055,0
1067.69,0.4505,9010,0,0.2091,4182,0,0.8025,16050,0,0.7528,15055,0
1068.19,0.2083,4166,0,0.4969,9938,0,0.8025,16050,0,0.7935,15870,0
1068.69,0.2083,4166,0,0.4132,8264,0,0.8025,16050,0,0.7935,15870,0
1069.19,0.4656,9312,0,0.4132,8264,0,0.8109,16219,0,0.7935,15870,0
1069.69,0.4577,9154,0,0.5345,10691,0,0.8109,16219,0,0.7935,15870,0
1070.19,0.4577,9757,0,0.5345,10691,0,0.8109,16219,0,0.7885,15770,0
1070.69,0.4434,8867,0,0.2084,4167,0,0.8109,16219,0,0.7885,15770,0
1071.19,0.4434,8867,0,0.2505,9107,0,0.6884,13767,0,0.7839,15677,0
1071.69,0.4434,8867,0,0.4553,9107,0,0.6884,13767,0,0.7839,15677,0
1072.19,0.4434,8867,0,0.4553,9107,0,0.6944,13887,0,0.7601,15203,0
1072.69,0.0036,71,0,0.4553,9107,0,0.6944,13887,0,0.7601,15203,0
1073.19,0.0036,71,0,0.4553,9107,0,0.7004,14007,0,0.7180,14360,0
1073.69,0.0036,71,0,0.4553,9107,0,0.7004,14007,0,0.7180,14360,0
1074.19,0.2084,4167,0,0.4553,9107,0,0.7064,14127,0,0.7771,15542,0
1074.69,0.2084,4167,0,0.2083,4166,0,0.7064,14127,0,0.7771,15542,0
1075.19,0.4563,9126,0,0.4651,9302,0,0.7601,15203,0,0.7771,15542,0
1075.69,0.5321,10641,0,0.4651,9302,0,0.7601,15203,0,0.7771,15542,0
1076.19,0.4889,9777,0,0.4651,9302,0,0.7510,15021,0,0.7901,15801,0
1076.69,0.5258,10515,0,0.4651,9302,0,0.7510,15021,0,0.7901,15801,0
1077.19,0.5258,10515,0,0.0036,72,0,0.6547,13094,0,0.7932,15864,0
1077.69,0.4013,8026,0,0.3970,7940,0,0.6547,13094,0,0.7932,15864,0
1078.19,0.4013,8026,0,0.3970,7940,0,0.7134,14267,0,0.7863,15725,0
1078.69,0.4013,8026,0,0.4570,9140,0,0.7134,14267,0,0.7863,15725,0
1079.19,0.4919,9837,0,0.4570,9140,0,0.8267,16534,0,0.7863,15725,0
1079.69,0.7840,15679,0,0.4570,9140,0,0.8267,16534,0,0.7863,15725,0
1080.19,0.7840,15679,0,0.4570,9140,0,0.8287,16574,0,0.8119,16239,0
1080.69,0.5086,10172,0,0.4570,9140,0,0.8287,16574,0,0.8119,16980,0
1081.19,0.2641,5282,0,0.4570,9140,0,0.8314,16628,0,0.8490,16980,0
1081.69,0.4689,9378,0,0.4570,9140,0,0.8314,16628,0,0.8490,16980,0
1082.19,0.6737,13474,0,0.4570,9140,0,0.8372,16744,0,0.8490,16980,0
1082.69,0.5493,10985,0,0.4570,9140,0,0.8372,16744,0,0.8179,16359,0
1083.19,0.4692,9383,0,0.4570,9140,0,0.7294,14588,0,0.8179,16359,0
1083.69,0.4132,8264,0,0.4570,9140,0,0.7294,14588,0,0.8064,16128,0
1084.19,0.6180,12360,0,0.4570,9140,0,0.7294,14588,0,0.8064,16128,0
1084.69,0.6180,12360,0,0.0036,72,0,0.7294,14588,0,0.8334,16667,0
1085.19,0.5631,11261,0,0.0036,3974,0,0.4492,8985,0,0.8334,16667,0
1085.69,0.5833,11665,0,0.4035,8070,0,0.4492,8985,0,0.8334,16667,0
1086.19,0.5305,10611,0,0.4035,8070,0,0.4492,8985,0,0.8334,16667,0
1086.69,0.4871,9742,0,0.4035,8070,0,0.8154,16308,0,0.8334,16667,0
1087.19,0.6919,13838,0,0.4035,8070,0,0.8154,16308,0,0.7940,15879,0
1087.69,0.4270,8540,0,0.4035,8070,0,0.8175,16351,0,0.7940,15879,0
1088.19,0.4270,8540,0,0.4035,8070,0,0.8175,16351,0,0.7940,15879,0
1088.69,0.4561,9121,0,0.4035,8070,0,0.8136,16273,0,0.7940,15879,0
1089.19,0.4132,8264,0,0.2084,4168,0,0.8136,16273,0,0.8452,16904,0
1089.69,0.4209,8417,0,0.2084,4168,0,0.8762,17525,0,0.8452,16904,0
1090.19,0.6257,12513,0,0.4486,8973,0,0.8762,17525,0,0.8472,16944,0
1090.69,0.6257,12513,0,0.4642,9285,0,0.8762,17525,0,0.8472,16944,0
1091.19,0.5424,10848,0,0.4420,8840,0,0.8762,17525,0,0.8472,16944,0
1091.69,0.4487,8975,0,0.4420,8840,0,0.8762,17525,0,0.8365,16730,0
1092.19,0.6194,12389,0,0.4607,9214,0,0.8824,17648,0,0.8049,16098,0
1092.76,0.4007,8013,0,0.4607,9214,0,0.8824,17648,0,0.8049,16098,0
1093.26,0.4007,8013,0,0.4607,9214,0,0.6310,12619,0,0.8049,16098,0
1093.76,0.2083,4166,0,0.4607,9214,0,0.6310,12619,0,0.8079,16158,0
1094.26,0.2083,4166,0,0.2083,4166,0,0.7886,15772,0,0.8079,16158,0
1094.76,0.5001,10002,0,0.2083,4166,0,0.7886,15772,0,0.8366,16732,0
1095.26,0.4132,8264,0,0.2083,4166,0,0.7886,15772,0,0.8366,16732,0
1095.76,0.4132,8264,0,0.2083,4166,0,0.7886,15772,0,0.8417,16833,0
1096.26,0.4132,8264,0,0.2083,4166,0,0.8602,17204,0,0.8417,16833,0
1096.76,0.5139,10277,0,0.0036,72,0,0.8602,17204,0,0.7351,14703,0
1097.26,0.5139,10277,0,0.0036,72,0,0.8630,17260,0,0.7351,14703,0
1097.76,0.2084,4167,0,0.2084,4167,0,0.8630,17260,0,0.6764,13528,0
1098.26,0.3059,6119,0,0.2822,5643,0,0.8474,16948,0,0.6764,13528,0
1098.76,0.5108,10215,0,0.4869,9739,0,0.8474,16948,0,0.6764,13528,0
1099.26,0.4132,8264,0,0.4869,9739,0,0.8474,16948,0,0.6764,13528,0
1099.76,0.6180,12360,0,0.4617,9234,0,0.8135,16271,0,0.7484,14968,0
1100.26,0.6180,12360,0,0.4617,9234,0,0.8135,16271,0,0.7484,14968,0
1100.76,0.4410,8819,0,0.4597,9195,0,0.8135,16271,0,0.7520,15041,0
1101.26,0.4410,8819,0,0.4597,9195,0,0.7522,15044,0,0.7520,15041,0
1101.76,0.4410,8819,0,0.2609,5217,0,0.7522,15044,0,0.7467,14933,0
1102.26,0.4410,8819,0,0.3888,7776,0,0.6836,13673,0,0.7467,14933,0
1102.76,0.2084,4168,0,0.3888,7776,0,0.6836,13673,0,0.7319,14638,0
1103.26,0.2084,4168,0,0.4475,8949,0,0.6886,13773,0,0.7319,14638,0
1103.76,0.3123,6245,0,0.4132,8263,0,0.6886,13773,0,0.7442,14885,0
1104.26,0.5171,10341,0,0.4132,8263,0,0.6886,13773,0,0.7442,14885,0
1104.76,0.4682,9365,0,0.6179,12359,0,0.6886,13773,0,0.7476,14951,0
1105.26,0.4682,9365,0,0.6373,12747,0,0.6886,13773,0,0.7476,14951,0
1105.76,0.4601,9201,0,0.6373,12747,0,0.6886,13773,0,0.7476,14951,0
1106.26,0.4601,9201,0,0.6373,12747,0,0.6886,13773,0,0.7476,14951,0
1106.76,0.4601,9201,0,0.6373,12747,0,0.6886,13773,0,0.7476,14951,0
1107.26,0.4601,9201,0,0.6373,12747,0,0.6886,13773,0,0.7476,14951,0
1107.76,0.4601,9201,0,0.6373,12747,0,0.6886,13773,0,0.7476,14951,0
1108.26,0.4601,9201,0,0.6373,12747,0,0.6886,13773,0,0.7476,14951,0
1108.76,0.4601,9201,0,0.6373,12747,0,0.6886,13773,0,0.7476,14951,0
1109.26,0.4601,9201,0,0.6373,12747,0,0.6886,13773,0,0.7476,14951,0
1109.76,0.4601,9201,0,0.6373,12747,0,0.6886,13773,0,0.7476,14951,0
1110.26,0.4601,9201,0,0.6373,12747,0,0.6886,13773,0,0.7476,14951,0
1110.76,0.4601,9201,0,0.6373,12747,0,0.6886,13773,0,0.7476,14951,0
1111.26,0.4601,9201,0,0.6373,12747,0,0.6886,13773,0,0.7476,14951,0
1111.76,0.4601,9201,0,0.6373,12747,0,0.6886,13773,0,0.7476,14951,0
1112.26,0.4601,9201,0,0.6373,12747,0,0.6886,13773,0,0.7476,14951,0
1112.76,0.7143,14285,0,0.6760,13520,0,0.6886,13773,0,0.7476,14951,0
1113.26,0.7143,14285,0,0.6760,13520,0,0.6886,13773,0,0.7476,14951,0
1113.76,0.7143,14285,0,0.7844,15688,0,0.6886,13773,0,0.7462,14925,0
1114.26,0.7143,14285,0,0.7844,15688,0,0.8150,16300,0,0.7462,14925,0
1114.76,0.7143,14285,0,0.7612,15225,0,0.8150,16300,0,0.8189,16379,0
1115.26,0.7143,14285,0,0.5251,10502,0,0.8150,16300,0,0.8189,16379,0
1115.76,0.7143,14285,0,0.7299,14598,0,0.7658,15316,0,0.8189,16379,0
1116.26,0.7143,14285,0,0.5683,11365,0,0.7658,15316,0,0.8675,17350,0
1116.76,0.7143,14285,0,0.5102,10205,0,0.7658,15316,0,0.8675,17350,0
1117.26,0.0036,72,0,0.5102,10205,0,0.7658,15316,0,0.5008,10016,0
1117.76,0.0036,72,0,0.5102,10205,0,0.7697,15394,0,0.5008,10016,0
1118.26,0.0036,71,0,0.2083,4166,0,0.7697,15394,0,0.4572,9143,0
1118.76,0.1881,3762,0,0.4666,9332,0,0.7697,15394,0,0.4572,9143,0
1119.26,0.1881,3762,0,0.4666,9332,0,0.7697,15394,0,0.4592,9183,0
1119.76,0.1881,3762,0,0.4521,9041,0,0.8864,17729,0,0.4592,9183,0
1120.26,0.2084,4168,0,0.2685,5369,0,0.8864,17729,0,0.7313,14627,0
1120.76,0.2084,4168,0,0.4733,9465,0,0.8864,17729,0,0.7313,14627,0
1121.26,0.2084,4168,0,0.4723,9446,0,0.8864,17729,0,0.8425,16850,0
1121.76,0.2084,4168,0,0.2705,5410,0,0.8062,16124,0,0.8425,16850,0
1122.26,0.2084,4168,0,0.4753,9506,0,0.8062,16124,0,0.5746,11493,0
1122.76,0.2084,4168,0,0.4753,9506,0,0.8062,16124,0,0.5746,11493,0
1123.26,0.2084,4168,0,0.4932,9864,0,0.8062,16124,0,0.5746,11493,0
1123.76,0.0000,0,0,0.3104,6207,0,0.8683,17367,0,0.5746,11493,0
1124.26,0.0000,0,0,0.3104,6207,0,0.8683,17367,0,0.5746,11493,0
1124.76,0.2083,4166,0,0.5152,10305,0,0.8683,17367,0,0.5746,11493,0
1125.26,0.2083,4166,0,0.5152,10305,0,0.8683,17367,0,0.5746,11493,0
1125.76,0.2083,4166,0,0.5152,10305,0,0.8167,16334,0,0.5746,11493,0
1126.26,0.2083,4166,0,0.2083,4166,0,0.8167,16334,0,0.5746,11493,0
1126.76,0.2083,4166,0,0.2758,5516,0,0.8167,16334,0,0.5746,11493,0
1127.26,0.2083,4166,0,0.4806,9612,0,0.8167,16334,0,0.5278,10555,0
1127.76,0.1936,3872,0,0.4132,8264,0,0.8344,16688,0,0.5278,10555,0
1128.26,0.1936,3872,0,0.6553,13107,0,0.8344,16688,0,0.5278,10555,0
1128.76,0.1936,3872,0,0.6553,13107,0,0.8344,16688,0,0.5278,10555,0
1129.26,0.1936,3872,0,0.6553,13107,0,0.8344,16688,0,0.2522,5044,0
1129.76,0.4496,8991,0,0.6553,13107,0,0.7064,14128,0,0.2522,5044,0
1130.26,0.4496,8991,0,0.6553,13107,0,0.7064,14128,0,0.2522,5044,0
1130.76,0.4496,8991,0,0.6553,13107,0,0.7064,14128,0,0.2653,5307,0
1131.26,0.4496,8991,0,0.2084,4168,0,0.7064,14128,0,0.2653,5307,0
1131.76,0.4496,8991,0,0.2084,4168,0,0.7064,14128,0,0.2653,5307,0
1132.26,0.4496,8991,0,0.2084,4168,0,0.7119,14239,0,0.2653,5307,0
1132.76,0.4496,8991,0,0.2083,4166,0,0.7119,14239,0,0.2653,5307,0
1133.26,0.4496,8991,0,0.2083,4166,0,0.7119,14239,0,0.2653,5307,0
1133.76,0.4496,8991,0,0.2083,70,0,0.7119,14239,0,0.2653,5307,0
1134.26,0.4496,8991,0,0.2083,4166,0,0.8102,16203,0,0.2653,5307,0
1134.76,0.4496,8991,0,0.2083,4166,0,0.8102,16203,0,0.2682,5364,0
1135.26,0.1921,3843,0,0.2083,4166,0,0.8102,16203,0,0.2682,5364,0
1135.76,0.1921,3843,0,0.0035,70,0,0.8102,16203,0,0.2682,5364,0
1136.26,0.1921,3843,0,0.0035,70,0,0.7222,14444,0,0.2682,5364,0
1136.76,0.1921,3843,0,0.0035,70,0,0.7222,14444,0,0.2682,5364,0
1137.26,0.1921,3843,0,0.0035,70,0,0.7222,14444,0,0.2682,5364,0
1137.76,0.1921,3843,0,0.0035,70,0,0.7222,14444,0,0.2682,5364,0
1138.26,0.2084,4168,0,0.0035,70,0,0.6644,13288,0,0.2682,5364,0
1138.76,0.2084,4168,0,0.0035,70,0,0.6644,13288,0,0.2682,5364,0
1139.26,0.2084,4168,0,0.0035,70,0,0.6644,13288,0,0.2682,5364,0
1139.76,0.2084,4168,0,0.0035,70,0,0.6644,13288,0,0.1968,3936,0
1140.26,0.2084,4168,0,0.0035,70,0,0.4682,9363,0,0.1968,3936,0
1140.76,0.2084,4168,0,0.0035,70,0,0.4682,9363,0,0.1968,3936,0
1141.26,0.2084,4168,0,0.0035,70,0,0.4682,9363,0,0.1968,3936,0
1141.76,0.2084,4168,0,0.0035,70,0,0.4682,9363,0,0.1968,3936,0
1142.26,0.2084,4168,0,0.0035,70,0,0.4682,9363,0,0.1968,3936,0
1142.76,0.2084,4168,0,0.0035,70,0,0.4682,9363,0,0.1968,3936,0
1143.26,0.2084,4168,0,0.0035,70,0,0.4682,9363,0,0.1968,3936,0
1143.76,0.2084,4168,0,0.0035,70,0,0.4682,9363,0,0.1968,3936,0
1144.26,0.2084,4168,0,0.0035,70,0,0.4682,9363,0,0.1968,3936,0
1144.76,0.2084,4168,0,0.0035,70,0,0.4682,9363,0,0.1968,3936,0
1145.26,0.2084,4168,0,0.0035,70,0,0.4682,9363,0,0.1968,3936,0
1145.76,0.2084,4168,0,0.0035,70,0,0.4682,9363,0,0.1968,3936,0
1146.26,0.2084,4168,0,0.0035,70,0,0.4682,9363,0,0.1968,3936,0
1146.76,0.2084,4168,0,0.0035,70,0,0.4682,9363,0,0.1968,3936,0
1147.26,0.2084,4168,0,0.0035,70,0,0.4682,9363,0,0.1968,3936,0
1147.76,0.2084,4168,0,0.0035,70,0,0.4682,9363,0,0.1968,3936,0
1148.26,0.2084,4168,0,0.0035,70,0,0.4682,9363,0,0.1968,3936,0
1148.76,0.2084,4168,0,0.0035,70,0,0.4682,9363,0,0.1968,3936,0
1149.26,0.2084,4168,0,0.0035,70,0,0.4682,9363,0,0.1968,3936,0
1149.76,0.2084,4168,0,0.0035,70,0,0.4682,9363,0,0.1968,3936,0
1150.26,0.2084,4168,0,0.0035,70,0,0.4682,9363,0,0.1968,3936,0
1150.76,0.2084,4168,0,0.0035,70,0,0.4682,9363,0,0.1968,3936,0
1151.26,0.2084,4168,0,0.0035,70,0,0.4682,9363,0,0.1968,3936,0
1151.77,0.2084,4168,0,0.0035,70,0,0.4682,9363,0,0.1968,3936,0
1152.27,0.2084,4168,0,0.0035,70,0,0.4682,9363,0,0.1968,3936,0
1152.77,0.2084,4168,0,0.0035,70,0,0.4682,9363,0,0.1968,3936,0
1153.27,0.2084,4168,0,0.0035,70,0,0.4682,9363,0,0.1968,3936,0
1153.77,0.2084,4168,0,0.0035,70,0,0.4682,9363,0,0.1968,3936,0
1154.27,0.2084,4168,0,0.0035,70,0,0.4682,9363,0,0.1968,3936,0
1154.77,0.2084,4168,0,0.0035,70,0,0.4682,9363,0,0.1968,3936,0
1155.27,0.2084,4168,0,0.0035,70,0,0.4682,9363,0,0.1968,3936,0
1155.77,0.2084,4168,0,0.0035,70,0,0.4682,9363,0,0.1968,3936,0
1156.27,0.2084,4168,0,0.0035,70,0,0.4682,9363,0,0.1968,3936,0
1156.77,0.2084,4168,0,0.0035,70,0,0.4682,9363,0,0.1968,3936,0
1157.27,0.2084,4168,0,0.0035,70,0,0.4682,9363,0,0.1968,3936,0
1157.77,0.2084,4168,0,0.0035,70,0,0.4682,9363,0,0.1968,3936,0
1158.27,0.2084,4168,0,0.0035,70,0,0.4682,9363,0,0.1968,3936,0
1158.77,0.2084,4168,0,0.0035,70,0,0.4682,9363,0,0.1968,3936,0
1159.27,0.2084,4168,0,0.0035,70,0,0.4682,9363,0,0.1968,3936,0
1159.77,0.2084,4168,0,0.0035,70,0,0.4682,9363,0,0.1968,3936,0
1160.27,0.2084,4168,0,0.0035,70,0,0.4682,9363,0,0.1968,3936,0
1160.77,0.2084,4168,0,0.0035,70,0,0.4682,9363,0,0.1968,3936,0
1161.27,0.2084,4168,0,0.0035,70,0,0.4682,9363,0,0.1968,3936,0
1161.77,0.2084,4168,0,0.0035,70,0,0.4682,9363,0,0.1968,3936,0
1162.27,0.2084,4168,0,0.0035,70,0,0.4682,9363,0,0.1968,3936,0
1162.77,0.2084,4168,0,0.0035,70,0,0.4682,9363,0,0.1968,3936,0
1163.27,0.2084,4168,0,0.0035,70,0,0.4682,9363,0,0.1968,3936,0
1163.77,0.2084,4168,0,0.0035,70,0,0.4682,9363,0,0.1968,3936,0
1164.27,0.2084,4168,0,0.0035,70,0,0.4682,9363,0,0.1968,3936,0
1164.77,0.2084,4168,0,0.0035,70,0,0.4682,9363,0,0.1968,3936,0
1165.27,0.2084,4168,0,0.0035,70,0,0.4682,9363,0,0.1968,3936,0
1165.77,0.2084,4168,0,0.0035,70,0,0.4682,9363,0,0.1968,3936,0
1166.27,0.2084,4168,0,0.0035,70,0,0.4682,9363,0,0.1968,3936,0
1166.77,0.2084,4168,0,0.0035,70,0,0.4682,9363,0,0.1968,3936,0
1167.27,0.2084,4168,0,0.0035,70,0,0.4682,9363,0,0.1968,3936,0
1167.77,0.2084,4168,0,0.0035,70,0,0.4682,9363,0,0.1968,3936,0
1168.27,0.0000,0,0,0.0035,70,0,0.4682,9363,0,0.1968,3936,0
1168.77,0.0000,0,0,0.0000,0,0,0.4682,9363,0,0.1968,3936,0
1169.27,0.0000,0,0,0.0000,0,0,0.4682,9363,0,0.1968,3936,0
1169.77,0.0000,0,0,0.0000,0,0,0.4682,9363,0,0.1968,3936,0
1170.27,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
1170.77,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
1171.27,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
1171.77,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
1172.27,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
1172.77,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
1173.27,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
1173.77,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
1174.27,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
1174.77,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
1175.27,0.0000,0,0,0.0000,0,0,0.0000,0,0,0.0000,0,0
